Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours,Month,Day
D1,2022-08-19 00:00:00,Barback,16,1.0,3.0,2.0,8,Friday
D1,2022-08-19 00:00:00,Barback,17,2.0,3.0,3.0,8,Friday
D1,2022-08-19 00:00:00,Barback,18,2.0,3.0,3.0,8,Friday
D1,2022-08-19 00:00:00,Barback,19,2.0,3.0,3.0,8,Friday
D1,2022-08-19 00:00:00,Barback,20,2.0,3.0,3.0,8,Friday
D1,2022-08-19 00:00:00,Barback,21,2.0,3.0,3.0,8,Friday
D1,2022-08-19 00:00:00,Barback,22,2.0,3.0,2.0,8,Friday
D1,2022-08-19 00:00:00,Barback,23,2.0,3.0,2.0,8,Friday
D1,2022-08-19 00:00:00,Barback,24,2.0,2.0,2.0,8,Friday
D1,2022-08-19 00:00:00,Barback,25,1.0,1.0,1.0,8,Friday
D1,2022-08-20 00:00:00,Barback,8,1.5,1.5,1.5,8,Saturday
D1,2022-08-20 00:00:00,Barback,9,1.0,3.0,1.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,10,1.0,3.0,2.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,11,1.0,3.0,2.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,12,1.0,3.0,2.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,13,1.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,14,1.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,15,1.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,16,3.0,3.0,2.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,17,2.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,18,2.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,19,2.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,20,2.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,21,1.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,22,2.0,3.0,3.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,23,2.0,3.0,2.0,8,Saturday
D1,2022-08-20 00:00:00,Barback,24,2.6,2.6,2.6,8,Saturday
D1,2022-08-20 00:00:00,Barback,25,1.0,1.0,1.0,8,Saturday
D1,2022-08-21 00:00:00,Barback,8,1.2,1.2,1.2,8,Sunday
D1,2022-08-21 00:00:00,Barback,9,1.0,3.0,1.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,10,1.0,3.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,11,1.0,3.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,12,1.0,3.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,13,1.0,3.0,3.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,14,1.0,3.0,3.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,15,1.0,3.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,16,3.0,2.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,17,2.0,2.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,18,2.0,2.0,3.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,19,2.0,2.0,3.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,20,2.0,2.0,3.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,21,1.0,2.0,3.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,22,2.0,2.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,23,2.0,2.0,2.0,8,Sunday
D1,2022-08-21 00:00:00,Barback,24,1.0,1.0,1.0,8,Sunday
D1,2022-08-22 00:00:00,Barback,7,1.0,1.0,1.0,8,Monday
D1,2022-08-22 00:00:00,Barback,8,1.0,1.0,1.0,8,Monday
D1,2022-08-22 00:00:00,Barback,9,1.0,1.0,1.0,8,Monday
D1,2022-08-22 00:00:00,Barback,10,1.0,1.0,1.0,8,Monday
D1,2022-08-22 00:00:00,Barback,11,1.0,1.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,12,1.0,1.0,1.0,8,Monday
D1,2022-08-22 00:00:00,Barback,13,1.0,1.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,14,1.0,1.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,15,1.0,1.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,16,3.0,2.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,17,3.0,2.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,18,3.0,2.0,3.0,8,Monday
D1,2022-08-22 00:00:00,Barback,19,3.0,2.0,3.0,8,Monday
D1,2022-08-22 00:00:00,Barback,20,3.0,2.0,3.0,8,Monday
D1,2022-08-22 00:00:00,Barback,21,2.0,2.0,3.0,8,Monday
D1,2022-08-22 00:00:00,Barback,22,3.0,2.0,2.0,8,Monday
D1,2022-08-22 00:00:00,Barback,23,2.0,2.0,1.0,8,Monday
D1,2022-08-22 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D1,2022-08-22 00:00:00,Barback,25,1.0,1.0,1.0,8,Monday
D1,2022-08-23 00:00:00,Barback,7,1.25,1.25,1.25,8,Tuesday
D1,2022-08-23 00:00:00,Barback,8,2.0,2.0,2.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,9,2.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,10,2.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,11,1.0,2.0,2.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,12,2.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,13,2.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,14,2.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,15,2.0,2.0,4.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,16,3.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,17,3.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,18,3.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,19,3.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,20,3.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,21,2.0,2.0,3.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,22,3.0,2.0,2.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,23,2.0,2.0,1.0,8,Tuesday
D1,2022-08-23 00:00:00,Barback,24,1.5,1.5,1.5,8,Tuesday
D1,2022-08-24 00:00:00,Barback,7,2.0,2.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,8,1.0,1.0,1.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,9,1.0,1.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,10,1.0,1.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,11,1.0,1.0,1.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,12,1.0,1.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,13,1.0,1.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,14,1.0,1.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,15,1.0,1.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,16,3.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,17,3.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,18,3.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,19,3.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,20,3.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,21,2.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,22,3.0,2.0,3.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,23,3.0,2.0,2.0,8,Wednesday
D1,2022-08-24 00:00:00,Barback,24,1.0,1.0,1.0,8,Wednesday
D1,2022-08-25 00:00:00,Barback,7,1.0,1.0,1.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,8,1.0,1.0,1.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,9,1.0,1.0,1.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,10,1.0,1.0,1.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,11,1.0,1.0,1.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,12,1.0,1.0,2.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,13,1.0,1.0,2.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,14,1.0,1.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,15,1.0,1.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,16,3.0,2.0,2.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,17,3.0,2.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,18,3.0,2.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,19,3.0,2.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,20,3.0,2.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,21,2.0,2.0,3.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,22,3.0,2.0,2.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,23,3.0,2.0,1.0,8,Thursday
D1,2022-08-25 00:00:00,Barback,24,2.0,2.0,2.0,8,Thursday
D1,2022-08-26 00:00:00,Barback,7,1.2,1.2,1.2,8,Friday
D1,2022-08-26 00:00:00,Barback,8,2.0,2.0,2.0,8,Friday
D1,2022-08-26 00:00:00,Barback,9,2.0,2.0,2.0,8,Friday
D1,2022-08-26 00:00:00,Barback,10,2.0,2.0,2.0,8,Friday
D1,2022-08-26 00:00:00,Barback,11,1.0,2.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,12,2.0,2.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,13,2.0,2.0,4.0,8,Friday
D1,2022-08-26 00:00:00,Barback,14,2.0,2.0,4.0,8,Friday
D1,2022-08-26 00:00:00,Barback,15,2.0,2.0,4.0,8,Friday
D1,2022-08-26 00:00:00,Barback,16,4.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,17,3.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,18,3.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,19,3.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,20,3.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,21,2.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,22,3.0,3.0,3.0,8,Friday
D1,2022-08-26 00:00:00,Barback,23,3.0,3.0,2.0,8,Friday
D1,2022-08-26 00:00:00,Barback,24,2.0,2.0,2.0,8,Friday
D1,2022-08-26 00:00:00,Barback,25,1.0,1.0,1.0,8,Friday
D1,2022-08-27 00:00:00,Barback,8,1.5,1.5,1.5,8,Saturday
D1,2022-08-27 00:00:00,Barback,9,2.0,3.0,1.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,10,2.0,3.0,2.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,11,2.0,3.0,2.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,12,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,13,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,14,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,15,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,16,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,17,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,18,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,19,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,20,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,21,1.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,22,2.0,3.0,3.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,23,2.0,3.0,2.0,8,Saturday
D1,2022-08-27 00:00:00,Barback,24,2.6,2.6,2.6,8,Saturday
D1,2022-08-27 00:00:00,Barback,25,1.0,1.0,1.0,8,Saturday
D1,2022-08-28 00:00:00,Barback,8,1.2,1.2,1.2,8,Sunday
D1,2022-08-28 00:00:00,Barback,9,2.0,3.0,1.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,10,2.0,3.0,2.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,11,1.0,3.0,2.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,12,1.0,3.0,2.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,13,1.0,3.0,2.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,14,1.0,3.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,15,1.0,3.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,16,3.0,2.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,17,2.0,2.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,18,2.0,2.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,19,2.0,2.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,20,2.0,2.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,21,1.0,2.0,3.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,22,2.0,2.0,2.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,23,2.0,2.0,1.0,8,Sunday
D1,2022-08-28 00:00:00,Barback,24,1.0,1.0,1.0,8,Sunday
D1,2022-08-29 00:00:00,Barback,7,1.0,1.0,1.0,8,Monday
D1,2022-08-29 00:00:00,Barback,8,1.0,1.0,1.0,8,Monday
D1,2022-08-29 00:00:00,Barback,9,1.0,1.0,1.0,8,Monday
D1,2022-08-29 00:00:00,Barback,10,1.0,1.0,2.0,8,Monday
D1,2022-08-29 00:00:00,Barback,11,1.0,1.0,1.0,8,Monday
D1,2022-08-29 00:00:00,Barback,12,2.0,1.0,2.0,8,Monday
D1,2022-08-29 00:00:00,Barback,13,2.0,1.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,14,2.0,1.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,15,1.0,1.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,16,2.0,2.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,17,2.0,2.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,18,2.0,2.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,19,2.0,2.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,20,2.0,2.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,21,2.0,2.0,3.0,8,Monday
D1,2022-08-29 00:00:00,Barback,22,2.0,2.0,2.0,8,Monday
D1,2022-08-29 00:00:00,Barback,23,2.0,2.0,1.0,8,Monday
D1,2022-08-29 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D1,2022-08-29 00:00:00,Barback,25,1.0,1.0,1.0,8,Monday
D1,2022-08-30 00:00:00,Barback,7,1.25,1.25,1.25,8,Tuesday
D1,2022-08-30 00:00:00,Barback,8,1.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,9,1.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,10,1.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,11,1.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,12,1.0,2.0,3.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,13,1.0,2.0,3.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,14,1.0,2.0,4.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,15,0.0,2.0,3.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,16,2.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,17,2.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,18,2.0,2.0,3.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,19,2.0,2.0,3.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,20,1.0,2.0,3.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,21,1.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,22,1.0,2.0,2.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,23,1.0,2.0,1.0,8,Tuesday
D1,2022-08-30 00:00:00,Barback,24,1.5,1.5,1.5,8,Tuesday
D1,2022-08-31 00:00:00,Barback,7,2.0,2.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Wednesday
D1,2022-08-31 00:00:00,Barback,9,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Wednesday
D1,2022-08-31 00:00:00,Barback,10,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Wednesday
D1,2022-08-31 00:00:00,Barback,11,1.0,1.0,1.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,12,1.0,1.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,13,1.0,1.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,14,1.0,1.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,15,1.0,1.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,16,3.0,2.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,17,2.0,2.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,18,2.0,2.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,19,2.0,2.0,1.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,20,2.0,2.0,1.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,21,1.0,2.0,3.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,22,2.0,2.0,2.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,23,2.0,2.0,1.0,8,Wednesday
D1,2022-08-31 00:00:00,Barback,24,1.0,1.0,1.0,8,Wednesday
D1,2022-09-01 00:00:00,Barback,7,1.0,1.0,1.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,8,1.0,1.0,1.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,9,1.0,1.0,1.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,10,1.0,1.0,2.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,11,1.0,1.0,1.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,12,1.0,1.0,2.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,13,1.0,1.0,2.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,14,1.0,1.0,3.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,15,1.0,1.0,2.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,16,2.0,2.0,2.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,17,1.0,2.0,3.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,18,1.0,2.0,3.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,19,1.0,2.0,3.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,20,1.0,2.0,3.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,21,1.0,2.0,3.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,22,1.0,2.0,2.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,23,1.0,2.0,1.0,9,Thursday
D1,2022-09-01 00:00:00,Barback,24,2.0,2.0,2.0,9,Thursday
D1,2022-09-02 00:00:00,Barback,7,1.2,1.2,1.2,9,Friday
D1,2022-09-02 00:00:00,Barback,8,1.0,2.0,2.0,9,Friday
D1,2022-09-02 00:00:00,Barback,9,1.0,2.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,10,1.0,2.0,2.0,9,Friday
D1,2022-09-02 00:00:00,Barback,11,1.0,2.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,12,1.0,2.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,13,1.0,2.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,14,1.0,2.0,4.0,9,Friday
D1,2022-09-02 00:00:00,Barback,15,1.0,2.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,16,2.0,3.0,2.0,9,Friday
D1,2022-09-02 00:00:00,Barback,17,2.0,3.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,18,2.0,3.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,19,2.0,3.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,20,2.0,3.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,21,2.0,3.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,22,2.0,3.0,3.0,9,Friday
D1,2022-09-02 00:00:00,Barback,23,2.0,3.0,2.0,9,Friday
D1,2022-09-02 00:00:00,Barback,24,2.0,2.0,2.0,9,Friday
D1,2022-09-02 00:00:00,Barback,25,1.0,1.0,1.0,9,Friday
D1,2022-09-03 00:00:00,Barback,8,1.5,1.5,1.5,9,Saturday
D1,2022-09-03 00:00:00,Barback,9,1.0,3.0,1.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,10,1.0,3.0,2.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,11,1.0,3.0,2.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,12,1.0,3.0,2.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,13,1.0,3.0,2.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,14,1.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,15,3.6,3.6,3.6,9,Saturday
D1,2022-09-03 00:00:00,Barback,16,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,17,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,18,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,19,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,20,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,21,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,22,2.0,3.0,3.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,23,2.0,3.0,1.0,9,Saturday
D1,2022-09-03 00:00:00,Barback,24,2.6,2.6,2.6,9,Saturday
D1,2022-09-03 00:00:00,Barback,25,1.0,1.0,1.0,9,Saturday
D1,2022-09-04 00:00:00,Barback,8,1.2,1.2,1.2,9,Sunday
D1,2022-09-04 00:00:00,Barback,9,1.0,3.0,1.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,10,1.0,3.0,2.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,11,1.0,3.0,2.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,12,1.0,3.0,2.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,13,1.0,3.0,3.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,14,1.0,3.0,3.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,15,3.4,3.4,3.4,9,Sunday
D1,2022-09-04 00:00:00,Barback,16,1.0,2.0,2.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,17,1.0,2.0,2.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,18,1.0,2.0,3.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,19,1.0,2.0,3.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,20,1.0,2.0,3.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,21,1.0,2.0,3.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,22,1.0,2.0,2.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,23,1.0,2.0,1.0,9,Sunday
D1,2022-09-04 00:00:00,Barback,24,1.0,1.0,1.0,9,Sunday
D1,2022-09-05 00:00:00,Barback,7,1.0,1.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,8,1.0,1.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,9,1.0,1.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,10,1.0,1.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,11,1.0,1.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,12,1.0,1.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,13,1.0,1.0,2.0,9,Monday
D1,2022-09-05 00:00:00,Barback,14,1.0,1.0,2.0,9,Monday
D1,2022-09-05 00:00:00,Barback,15,1.0,1.0,2.0,9,Monday
D1,2022-09-05 00:00:00,Barback,16,2.0,2.0,2.0,9,Monday
D1,2022-09-05 00:00:00,Barback,17,2.0,2.0,3.0,9,Monday
D1,2022-09-05 00:00:00,Barback,18,2.0,2.0,3.0,9,Monday
D1,2022-09-05 00:00:00,Barback,19,2.0,2.0,3.0,9,Monday
D1,2022-09-05 00:00:00,Barback,20,2.0,2.0,3.0,9,Monday
D1,2022-09-05 00:00:00,Barback,21,2.0,2.0,3.0,9,Monday
D1,2022-09-05 00:00:00,Barback,22,2.0,2.0,2.0,9,Monday
D1,2022-09-05 00:00:00,Barback,23,2.0,2.0,1.0,9,Monday
D1,2022-09-05 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D1,2022-09-05 00:00:00,Barback,25,1.0,1.0,1.0,9,Monday
D1,2022-09-06 00:00:00,Barback,7,1.25,1.25,1.25,9,Tuesday
D1,2022-09-06 00:00:00,Barback,8,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,9,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,10,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,11,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,12,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,13,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,14,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,15,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,16,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,17,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,18,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,19,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,20,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,21,1.0,2.0,3.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,22,1.0,2.0,2.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,23,1.0,2.0,1.0,9,Tuesday
D1,2022-09-06 00:00:00,Barback,24,1.5,1.5,1.5,9,Tuesday
D1,2022-09-07 00:00:00,Barback,7,2.0,2.0,2.0,9,Wednesday
D1,2022-09-07 00:00:00,Barback,8,1.0,1.0,1.0,9,Wednesday
